cleveland,20
clever,26
client,63
clients,49
cliff,12
climate,30
climb,17
climbed,28
climbing,13
clinch,1
clinched,1
clinic,16
clinical,34
clint,1
clinton,21
clip,1
clippers,1
clive,10
clock,31
clocks,3
clonts,1
close,233
closed,118
closed-door,1
closely,57
closer,52
closing,17
closings,1
closure,21
cloth,20
clothes,75
clothing,22
cloud,22
clouds,17
cloudy,7
clout,3
club,166
clubs,38
clue,11
clyde,3
cm,21
cmdr,1
co,55
co-chairmen,1
co-chairmen.,1
co-operation,35
co-sponsored,1
coach,29
coal,51
coalition,28
coast,63
coastal,22
coat,34
coattails,1
cocaine,25
cocaine-laden,2
cocaine-lined,1
cocaine-smuggling,2
cockroach,3
cockroaches,1
cocktail,1
cocooning,1
code,55
codes,13
coelho,6
coercion,1
coexistence,1
coffee,68
coffin,14
cognitive,13
cohenm,1
coherent,11
coin,13
coincided,1
coincidence,1
coincident,1
coined,1
coins,15
col,6
cold,125
cole,1
coleman,1
colin,25
colitis,10
collaboration,13
collapse,23
collapsed,18
collar,14
collateral,1
colleages,1
colleague,18
colleagues,60
collect,28
collected,34
collecting,18
collection,78
collections,18
collective,24
collector,11
college,111
colleges,27
collett,16
collins,11
collision,2
colman,1
colo,2
colombia,3
colombian,3
colombo,1
colonel,19
colonial,16
colony,13
colorado,7
coloradoan,1
colorblind,1
colossus,1
colour,111
coloured,19
colourful,11
colours,45
colter,1
columbia,6
column,32
columnist,1
columns,16
coma,2
comatose,1
combat,4
combat-related,1
combatants,1
combed,1
combination,44
combine,16
combined,45
comdr,1
come,716
comedy,16
comes,165
comfort,26
comfortable,41
coming,207
comission,1
command,43
commander,30
commando,1
commandos,2
commands,1
commemorate,1
commended,1
comment,76
commentary,2
commentators,10
commented,22
commenting,2
comments,44
commerce,27
commercial,91
commercials,8
commission,122
commissioned,14
commissioner,19
commissioners,1
commissions,1
commit,16
commitment,65
commitments,14
committed,54
committee,231
committees,27
committing,1
commodities,3
commodity,2
common,188
commonly,26
commonplace,1
commons,34
commonwealth,18
communicable,1
communicate,15
communication,61
communications,41
communique,4
communiques,2
communist,59
communists,15
communities,44
community,242
compact,14
companies,205
companion,19
companions,1
company,435
comparable,21
comparative,14
comparatively,12
compare,24
compared,93
comparing,11
comparison,33
comparisons,13
compartment,1
compassionate,1
compatible,13
compensate,1
compensation,31
compete,24
competence,15
competent,13
competition,95
competitive,38
competitor,1
competitors,17
compile,1
complain,14
complained,26
complainers,1
complaint,20
complaints,41
complement,1
complete,133
completed,57
completely,89
completion,26
complex,98
complexity,17
compliance,15
complicated,29
complications,2
comply,22
component,27
components,34
composed,21
composite,3
composition,23
compound,14
compounds,1
comprehensive,36
comprise,1
comprising,11
compromise,21
compulsory,18
computer,144
computer-generated,1
computerized,3
computers,36
computing,19
con,2
conan,7
conceal,1
concealed,3
conceded,3
conceding,1
conceived,12
concentrate,33
concentrated,24
concentrating,12
concentration,39
concentrations,22
concepcion,2
concept,66
conception,19
concepts,28
conceptual,10
concern,106
concerned,162
concerning,35
concerns,45
concert,22
concessions,15
conclude,16
concluded,32
conclusion,54
conclusions,24
concrete,20
concurred,2
condeded,1
condemn,2
condemnation,1
condemned,18
condemning,2
condenser,1
condition,103
conditionally,1
conditioners,2
conditions,166
condolences,2
condominium,2
condominiums,1
conducive,1
conduct,43
conducted,37
conducts,1
conduit,1
conferees,1
conference,139
conferences,13
conferred,2
confessing,1
confidence,71
confident,32
confidential,12
configuration,10
confined,24
confirm,29
confirmation,12
confirmed,54
confirms,1
confiscated,1
conflict,60
conflicting,1
conflicts,16
confluence,1
conform,2
conforms,1
confront,1
confrontation,15
confronted,13
confronting,1
confused,20
confusion,30
congratulate,1
congratulated,1
congratulations,1
congregations,1
congress,93
congressional,14
congressman,5
congresswoman,1
coniston,4
conn,4
connected,32
connecticut,6
connecting,2
connection,40
connections,22
conquests,2
conrad,1
conscience,14
conscious,31
consciousness,27
consecutive,2
consensus,19
consent,32
consequence,34
consequences,44
consequently,25
conseratives,1
conservation,40
conservative,78
conservatives,33
consider,123
considerable,102
considerably,29
consideration,56
considerations,25
considered,152
considering,33
considers,16
consipiracy,1
consist,12
consisted,14
consistent,34
consistently,16
consisting,13
consists,26
consolidated,3
conspiracy,19
conspiring,2
constable,18
constabulary,2
constance,12
constant,49
constantly,32
constituency,19
constituent,1
constitute,16
constituted,10
constitutes,10
constitution,42
constitutional,35
constitutionality,1
constitutionally,1
constraints,19
construct,13
constructed,25
construction,65
constructive,2
consult,12
consultant,18
consultants,16
consultation,25
consultations,1
consultative,1
consulted,12
consumed,1
consumer,50
consumer-spending,1
consumers,24
consumption,33
contact,111
contacted,13
contacts,24
contain,47
contained,54
container,1
containers,1
containing,42
containment,1
contains,50
contaminate,1
contemplating,1
contemporary,45
contempt,18
contend,2
contended,1
contender,1
contenders,1
contending,3
contends,8
content,63
contention,1
contents,32
contest,17
context,88
contexts,12
continent,17
continental,19
continually,13
continuance,1
continuation,3
continue,153
continued,140
continues,42
continuing,58
continuity,13
continuous,27
contra,40
contraband,2
contract,126
contracting,1
contractor,6
contractors,1
contracts,51
contraints,1
contrary,14
contraryto,13
contras,54
contrast,63
contrasted,2
contribute,28
contributed,28
contribution,56
contributions,30
contrived,1
control,320
controlled,49
controlling,17
controls,49
controversial,21
controversy,20
convene,1
convened,1
convenient,20
convention,51
conventional,40
conventions,15
conversation,55
conversations,12
conversion,22
convert,11
converted,22
converts,1
convey,13
conveyed,1
convict,1
convicted,17
conviction,25
convince,14
convinced,28
convincing,13
convoy,12
convoys,2
cook,34
cooking,27
cooks,2
cool,31
cooler,2
cooling,1
cooper,12
cooperate,2
cooperating,1
cooperation,19
cooperative,1
coordinate,8
coordinated,2
coordinator,1
cope,41
coped,1
copies,38
copper,18
copy,52
corazon,1
corbally,1
corbett,15
cord,2
cordial,2
cordovez,9
core,34
corn,17
cornelius,1
corner,76
corners,16
cornwall,13
coroner,1
coronor,1
corp,82
corporal,1
corporals,1
corporate,48
corporation,35
corporations,12
corps,19
corpus,1
correct,60
corrected,1
correction,1
correctly,19
correlation,14
correspondence,15
correspondent,23
correspondents,3
corresponding,14
corresponds,1
corridor,21
corrupt,2
corrupted,1
corruption,30
cortege,1
coryell,1
cos,166
cosby,4
cosmetics,3
cosmonauts,1
cost,215
cost-of-living,2
costa,2
costly,13
costs,159
cottage,32
cotton,22
couch,1
couch-potato,2
couches,1
could,1773
couldn,4
council,355
councillor,25
councillors,20
councils,45
counsel,2
counselling,13
counselor,2
count,47
counted,16
counter,20
counter-demonstration,1
counter-demonstrators.,1
counter-espionage,1
counterparts,1
countess,1
counties,16
counting,4
countless,1
countries,190
country,367
countrymen,1
countryside,40
counts,17
county,147
coup,19
couple,129
coupled,12
couples,17
courage,21
courageously,1
courier,2
course,203
courses,81
court,353
court-appointed,2
court-martial,1
courtesy,11
courthouse,1
courtroom,2
courts,62
cousin,18
coventry,12
cover,114
cover-up,2
coverage,32
covered,83
covering,31
covers,20
covert,3
cow,15
cowardly,1
cowboy,2
cows,12
cpl,7
crack,12
crackdown,2
cracked,1
craft,25
craig,13
cranberry,1
cranberry-muffin,1
cranko,1
cranston,3
crash,29
crashed,13
crawling,1
crazy,18
cream,33
create,89
created,96
creates,17
creating,36
creation,47
creative,26
creature,20
creatures,22
credibility,4
credit,79
creditors,12
cremated,1
crew,41
crewmen,1
crews,14
cricket,33
cried,30
crime,82
crimes,21
criminal,72
criminals,3
crises,1
crisis,75
crisscrossed,1
criteria,44
criterion,13
critic,12
critical,67
critically,1
criticised,13
criticism,52
criticisms,12
criticize,1
criticized,24
critics,32
cronyism,1
crop,15
crops,19
cross,73
cross-connected,1
cross-examination,1
crossed,34
crossing,27
crouch,3
crowd,56
crowded,1
crowds,13
crown,51
crucial,47
crude,15
cruel,14
crunch,1
crusade,4
crush,2
crushing,1
crutches,1
cruz,1
cry,33
crying,14
crystal,15
cst,1
cuanavale,3
cuban,1
cubic,7
cudahy,2
cuellar,8
cueller,1
cuito,3
cultivate,1
cultural,65
culture,86
cultures,16
cumbersome,2
cuomo,3
cup,122
cupboard,14
cups,12
curator,1
curb,1
cure,3
curiosity,12
curious,26
currency,36
current,149
currently,73
curriculum,53
curry,2
curse,1
curtain,16
curtains,20
curve,25
custer,1
custody,20
custom,16
customer,48
customers,69
customs,30
cut,181
cutoff,1
cuts,43
cutting,41
cybill,3
cycle,34
cypriot,2
cypriots,8
cyprus,4
czaputowicz,3
czech,1
czechoslovak,1
czechoslovakia,12
d,119
dad,74
daddy,22
dagger,1
daily,78
dajibhai,2
dakota,14
dale,2
dallas,1
daly,5
dam,1
damage,96
damaged,20
damages,24
damaging,2
damn,2
damp,18
dams,1
dana,1
dance,52
danced,3
dancer-choreographer,1
dancers,2
dances,1
dancing,29
dane,1
danger,68
dangerous,65
dangers,16
daniel,21
darbandikhan,1
dare,12
dark,137
darkness,34
darling,23
darlington,56
darnell,1
darwin,11
data,184
database,35
databases,10
date,170
dated,15
dates,21
dating,2
daughter,102
daughters,22
dave,28
david,169
davies,21
davis,18
dawn,23
dawning,1
day,680
daylight,11
daynard,3
days,366
daytime,2
dayton,1
dc,30
de,153
dea,4
dead,136
dead-end,1
deadline,1
deadlines,1
deadlock,1
deadlocked,1
deadlocks,1
deadly,3
deaf,27
deal,170
dealer,18
dealers,20
dealership,6
dealerships,1
dealing,62
dealings,1
deals,30
dealt,36
dean,19
dear,90
death,262
death-penalty,1
deaths,42
debakey,2
debate,75
debates,12
debbie,1
deborah,1
debow,3
debra,1
debris,2
debt,56
debts,22
debut,18
dec,63
decade,38
decadence,2
decades,32
december,111
decent,20
decide,75
decided,162
decides,1
deciding,19
decision,197
decision-making,15
decision-making.,1
decisions,75
decisive,13
deck,16
decker,1
decks,1
declaration,21
declared,56
declaring,2
declassified,2
decline,47
declined,30
declines,1
declining,2
decomposition,2
decorated,13
decorations,1
decrease,1
decree,1
decreed,1
decried,1
dedicated,15
dedication,1
deductions,1
deeb,1
deeded,1
deeds,1
deemed,15
deep,110
deepens,1
deeper,12
deeply,39
deer,1
defacing,1
defeat,35
defeated,16
defeats,2
defence,116
defences,11
defend,25
defendant,35
defendants,20
defender,12
defending,4
defense,66
defense-related,1
defenses,1
defensive,17
defiant,1
deficiency,1
deficit,27
define,24
defined,54
defining,10
definite,17
definitely,36
definition,48
definitions,13
definitive,1
defraud,1
defrauding,1
defuse,1
defused,1
defying,1
degree,101
degrees,44
del,3
delaware,6
delay,25
delayed,14
delays,12
delegate,4
delegate-rich,1
delegates,30
delegation,24
delegations,1
deliberate,13
deliberated,2
deliberately,29
deliberations,6
delicate,20
delicious,11
delight,18
delighted,27
delightful,11
deliver,23
delivered,39
delivery,38
deloche,1
delvalle,4
demand,118
demanded,41
demanding,23
demands,57
demeaning,1
democracy,49
democrat,6
democratic,97
democratization,3
democrats,50
demographics,1
demonstrate,27
demonstrated,31
demonstrates,2
demonstration,32
demonstrations,33
demonstrators,9
demoted,1
denied,52
denmark,13
dennis,24
denomination,5
denounce,1
denounced,4
denounces,1
density,16
dental,3
dentistry,1
denture,1
denunciation,1
denver,5
denverites,1
deny,28
depart,1
department,274
departments,42
departure,26
depend,35
depended,12
dependence,15
dependent,39
depending,1
dependingon,23
depends,50
deployed,3
deployment,3
deportation,1
deposit,17
deposited,1
deposits,21
depressed,15
depression,24
deprive,2
deprived,1
depth,30
depths,11
deputies,16
deputy,49
derby,12
derek,22
dereliction,1
derived,34
des,13
descendants,2
descent,13
describe,43
described,153
describes,28
describing,20
description,52
descriptions,16
desert,22
desert-wandering,1
deserter,1
deserts,1
deserve,14
design,119
designate,3
designated,1
designates,1
designed,109
designer,21
designing,1
designs,29
desirable,22
desire,52
desk,48
desktop,15
despair,13
desperate,29
desperately,20
despite,163
destabilization,1
destabilizing,1
destination,11
destinations,1
destino,1
destitute,2
destroy,22
destroyed,34
destroying,1
destruction,27
detail,63
detail-oriented,1
detailed,61
details,127
detained,6
detaining,1
detect,13
detected,17
detective,23
detectors,5
detention,1
detentions,1
deter,3
deteriorated,1
deterioration,1
determination,31
determine,55
determined,83
determining,16
deterrent,3
detroit,6
deus,1
devastating,1
develop,94
developed,131
developer,2
developers,13
developing,63
development,338
developments,56
develops,1
devestation,1
deviation,1
device,31
devices,23
devil,17
devils,1
devine,3
devised,13
devon,13
devote,1
devoted,25
devoured,1
dexter,1
dhaka,2
diabetes,1
diaghilev,1
diagnosed,1
diagnosis,17
diagram,13
dialogue,26
diameter,14
diamond,11
diana,24
diane,1
dianne,1
diarrhea,1
diary,23
dick,13
dictator,1
dictionary,19
did,1479
didn,18
die,59
died,175
diego,14
dies,11
diesel,13
diet,41
differ,19
difference,113
differences,81
different,494
differently,15
difficult,234
difficulties,70
difficulty,64
digest,2
digital,30
dignitaries,1
dignity,13
digs,1
dilapidated,1
dilemma,11
diluted,1
dimension,16
dimensions,14
diminished,1
dingell,1
dining,17
dinner,68
diomedes,1
dios,1
dioxide,14
diplomacy,4
diplomatic,28
diplomats,1
dipped,2
direct,128
directed,36
direction,88
directions,22
directive,17
directly,100
director,142
directors,46
directory,15
dirt,10
dirty,28
disability,18
disabled,31
disadvantage,13
disagree,1
disagreed,1
disappear,14
disappeared,39
disappointed,23
disappointment,15
disarm,2
disarmament,1
disarmed,2
disaster,30
disasters,1
disastrous,11
disbanding,2
disc,16
discarded,1
discharge,15
discharged,1
discharging,1
disciplinary,11
discipline,55
disciplines,11
disclose,2
disclosed,2
discloses,1
disclosure,10
disclosures,1
disconnected,1
discontent,2
discount,20
discourage,3
discourse,24
discover,33
discovered,72
discovering,1
discovery,29
discredit,1
discretion,21
discriminated,2
discriminating,1
discrimination,27
discuss,67
discussed,84
discussing,24
discussion,88
discussions,35
disease,96
diseased,2
diseases,19
disenfranchised,1
disgrace,1
dish,16
dishes,14
disinformation,1
disingenuous,1
disinvestment,1
disk,26
dismantle,1
dismantling,2
dismay,1
dismayed,2
dismiss,1
dismissal,17
dismissed,34
disobeying,1
disorder,17
disorderly,1
disorganization,1
dispatch,1
dispatcher,1
dispatching,1
disperse,2
display,70
displayed,26
displays,14
displeasure,1
disposal,21
dispose,1
disposed,1
dispossessed,1
dispute,37
disputed,3
disputes,17
disrupted,1
disrupting,2
dissatisfaction,1
dissent,1
dissident,2
dissidents,3
dissolution,1
dissuade,1
distance,68
distant,29
distinct,32
distinction,41
distinctive,22
distinguish,20
distinguished,25
distraught,1
distress,15
distribute,5
distributed,23
distribution,66
distributions,2
district,109
districts,19
disturb,1
disturbances,2
disturbed,12
disturbing,10
diverse,13
diversion,2
diversity,15
diverted,2
diverting,1
divide,12
divided,41
dividend,15
dividends,10
dividing,1
divine,13
divinity,1
division,109
divisions,22
divorce,20
divorced,1
divorces,1
dixon,1
dna,33
do,2869
dobbs,5
dock,12
docked,1
docks,1
dockweiler,1
dockworkers,2
doctor,114
doctorate,2
doctored,1
doctors,50
doctrine,17
document,279
documentation,12
documented,1
documents,56
dodging,1
does,705
doesn,7
dog,82
dogfights,1
doggedly,1
dogma,1
dogs,47
doing,295
dolan,9
dole,25
dollar,24
dollars,23
domain,18
domestic,81
dominance,11
dominant,30
dominated,27
dominican,3
don,69
donald,24
donated,3
donati,2
donating,2
donations,3
done,370
donilda,2
donna,1
donor,3
doodled,1
door,257
doors,50
doorway,17
doraville,1
dorgan,1
dorothy,13
dorrian,19
dose,18
dot,11
double,70
double-digit,1
double-edged,1
double-pronged,1
doubled,13
doubly,1
doubt,90
doubted,4
doubtful,15
doubts,22
doug,1
douglas,24
douse,1
dover,1
dow,4
down,1007
downed,2
downpours,1
downstairs,17
downtown,8
downward,1
dozen,30
dozens,2
dr,132
draft,30
drafts,1
dragged,19
dragging,2
drago,2
dragons,1
drain,1
drama,36
dramatic,40
dramatically,15
drank,14
draw,79
drawing,56
drawings,23
drawn,79
draws,12
dreadful,14
dream,40
dreams,25
drenched,2
dress,44
dressed,39
dresses,1
drew,48
dreyfus,2
dried,1
drills,1
drink,82
drinking,38
drinks,21
dripping,1
drive,96
driven,31
driver,55
drivers,28
driving,71
drizzle,1
drizzly,1
drop,59
dropout,3
dropped,68
dropping,15
drove,42
drug,73
drug-related,1
drug-trafficking,1
drugs,67
drum,1
drunk,18
dry,70
du,35
dual,12
dubbed,2
dublin,25
dubrowski,3
duck,13
due,85
duel,2
dueto,78
dug,12
dukakis,34
duke,33
dull,18
dulles,2
dumas,1
dumfries,1
dumping,1
duncan,15
dune,2
dunn,1
dunvant,2
duo,1
dupe,2
dupont,1
durable,1
duration,18
durham,25
during,513
durwood,1
dust,26
dutch,23
duties,39
duty,86
dwellings,1
dwight,1
dwindling,1
dying,29
dynamic,16
dynamics,1
e,95
each,529
eachother,108
eager,15
eagle,22
ear,29
earl,24
earlier,201
earliest,20
early,374
earn,20
earned,21
earning,12
earnings,33
ears,30
earth,99
earthquake,2
easams,1
ease,32
eased,2
eases,1
easier,60
easily,102
east,222
easter,26
eastern,79
eastward,1
eastwood,1
easy,146
eat,77
eaten,17
eating,43
eau,1
ebbing,1
ec,67
echo,13
echoed,11
echoes,1
ecommended,1
economic,265
economically,12
economics,30
economies,19
economist,1
economists,3
economy,127
ed,15
eddie,13
edge,79
edgerton,1
edges,17
edinburgh,60
edison,5
edition,26
editions,2
editor,44
editor-in-chief,1
editorial,4
editors,1
edits,2
eds,1
eduard,7
eduardo,1
educated,14
education,276
educational,62
edward,79
edwards,13
edwin,6
eec,12
eelam,1
eeoc,3
effect,238
effective,105
effectively,53
effectiveness,22
effects,110
efficiency,37
efficient,40
efficiently,11
effort,96
efforts,71
eg,67
egg,26
eggs,39
egypt,28
eh,35
eight,192
eighteen,30
eighteenth,20
eighth,14
eighty,38
ein,6
eisenhower,8
either,294
el,23
el-Hilweh,4
el-Hilweh's,1
el-Hilweh.,1
elaborate,17
elaine,1
elba,1
elbert,1
elbow,11
elder,3
elderly,51
elders,1
eldest,11
eleanor,12
elect,2
elected,58
election,105
election-related,1
elections,66
electoral,26
electorate,11
electric,37
electrical,24
electricals,1
electricity,38
electronic,34
electronics,19
elegant,18
element,59
elementary,5
elements,65
elevate,1
elevator,1
eleven,39
eligibility,2
eligible,19
eliminate,16
eliot,19
elite,13
elizabeth,37
elke,1
ellen,12
eloy,1
else,213
elsewhere,59
eluded,1
embargo,3
embarrassed,13
embarrassing,11
embarrassment,14
embassy,19
embattled,2
embezzled,2
embezzlement,2
emblazoned,1
emblems,1
emerge,22
emerged,41
emergence,12
emergency,53
emeritus,1
emerson,10
emily,20
emissary,3
emissions,15
emma,16
emotion,17
emotional,38
emotions,19
empathy,1
emperor,21
emphasis,58
emphasised,12
emphasizing,1
empire,36
empirical,15
employ,17
employed,49
employee,35
employees,77
employer,31
employers,43
employment,114
empty,56
enable,49
enabled,18
enables,21
enabling,14
enacting,1
enactment,2
encounter,12
encountered,18
encourage,51
encouraged,49
encouragement,15
encouraging,23
end,545
endanger,1
endangered,1
ended,93
ending,24
endless,16
endodontic,1
endodontics,2
endorsed,9
endorsement,1
endorsements,1
endorsing,1
ends,47
endures,1
enemies,18
enemy,37
energy,128
enforce,12
enforced,1
enforcement,27
enforcing,2
engage,13
engaged,28
engagement,12
engine,52
engineer,26
engineering,52
engineers,26
engines,19
england,239
english,231
engrained,1
engulfed,1
enhance,14
enhanced,11
enhancement,2
enjoy,67
enjoyed,51
enjoying,22
enjoyment,10
enjoys,1
enlai,1
enlarged,1
enlisted,3
enlisting,1
enlistment,1
enmity,1
enormous,44
enough,344
enquiries,17
enquiry,18
enraged,1
enrique,1
enrolled,2
enslen,2
ensuing,1
ensure,111
ensured,10
ensuring,23
enter,58
entered,66
entering,28
enterprise,45
enterprises,17
enters,2
entertained,1
entertainer,1
entertainment,20
enthused,2
enthusiasm,31
enthusiastic,16
enthusiastically,1
entice,1
entire,58
entirely,70
entitled,51
entitlement,2
entity,13
entrance,31
entranceway,1
entrap,1
entrees,1
entries,19
entry,54
entry-level,1
envelope,15
envelopes,2
environment,131
environmental,88
environments,15
envisaged,12
envisions,3
envoy,6
epa,11
ephitets,1
epidemic,2
episode,15
episodes,2
equal,65
equality,15
equally,66
equation,25
equations,11
equilibrium,17
equipment,103
equipped,16
equity,20
equivalent,47
er,896
era,24
erase,2
erected,12
eric,22
erm,627
ernest,2
eroded,1
erosion,15
erroneous,1
error,41
errors,21
erupted,4
eruption,4
erupts,1
escalating,1
escape,51
escaped,23
escort,2
escorted,2
escorting,2
escudero,1
especially,180
espionage,1
essay,16
essence,19
essential,87
essentially,38
essentials,1
essex,24
est,4
establish,55
established,122
establishing,21
establishment,40
estate,62
estates,20
esther,1
estimate,18
estimated,68
estimates,19
estonia,1
estonian,1
estranged,3
etal,42
etc,74
ethical,11
ethnic,27
eugene,2
euphoria,1
europe,185
european,196
europeans,1
euthanasia,1
evacuated,1
evacuation,1
evacuations,1
evade,1
evaluate,12
evaluation,28
evan,5
evangelist,1
evans,21
evasion,1
even,754
evenif,87
evening,147
evenings,15
evenso,15
event,112
eventhough,59
events,111
eventual,10
eventually,97
evenwhen,24
ever,279
everthing,1
every,421
everybody,65
everyday,21
everyone,142
everything,198
everywhere,32
evicted,1
evidence,236
evident,26
evidently,15
evil,29
evolution,25
evolutionary,11
evolved,12
ex-Democratic,1
ex-Wedtech,1
exact,25
exactly,111
exaggerate,1
exaggerated,1
examination,50
examinations,14
examine,38
examined,37
examiner,1
examining,17
example,129
examples,71
exceed,10
exceeding,1
excelled,1
excellent,68
except,82
exceptfor,20
exception,29
exceptional,17
exceptions,15
exceptthat,14
excerpt,2
excess,11
excesses,1
excessive,17
exchange,98
exchanged,11
exchanges,12
exchanging,1
excited,18
excitement,27
exciting,33
exclude,13
excluded,23
exclusion,15
exclusive,22
exclusively,17
excuse,35
excuses,1
execute,1
executed,13
execution,15
execution-style.,1
executive,86
executives,14
exercise,93
exercised,15
exercises,21
exerts,1
exhaust,2
exhaustion,2
exhibit,1
exhibition,54
exhibitions,13
exhibits,1
exhorting,1
exile,4
exiles,5
exist,56
existed,26
existence,67
existing,97
exists,32
exit,11
exiting,1
exon,5
exotic,12
expand,19
expanded,15
expanding,1
expansion,36
expect,111
expectation,13
expectations,35
expected,195
expecting,23
expects,15
expedition,12
expelled,1
expended,1
expenditure,55
expenditures,2
expense,29
expenses,23
expensive,62
experience,219
experienced,57
experiences,35
experiencing,1
experiment,28
experimental,24
experiments,29
expert,42
expertise,26
experts,40
expires,4
explain,86
explained,77
explaining,18
explains,26
explanation,48
explanations,17
explicit,19
explicitly,13
exploded,15
exploding,1
exploit,12
exploitation,13
exploited,1
exploits,1
exploration,15
explore,24
explored,12
explorers,1
exploring,12
explosion,18
export,27
export-oriented,1
exporters,4
exporting,1
exports,22
expose,1
exposed,22
exposure,23
express,48
expressed,76
expressing,14
expression,77
expressions,14
extend,32
extended,57
extending,16
extends,12
extension,38
extensive,46
extensively,2
extent,103
exterminator,1
exterminators,1
external,53
extorted,2
extorting,3
extortion,1
extra,93
extracted,1
extradition,2
extraordinary,31
extrapolating,1
extreme,35
extremely,71
extremist,2
exxon,1
eye,98
eyeball-to-eyeball,1
eyebrows,2
eyes,300
eyewitness,1
f,54
fa,15
fabric,21
face,357
faced,52
faces,53
facial,1
facilitate,11
facilities,81
facility,23
facing,41
fact,379
fact-finding,2
faction,1
factions,4
facto,1
factor,65
factories,17
factors,87
factory,49
facts,55
faculty,13
fade,1
fading,2
fail,34
failed,108
failing,23
fails,20
failure,86
failures,11
faint,15
fair,108
fairfield,1
fairly,71
fairstein,3
faith,54
faithful,12
falk,2
fall,118
fallen,37
falling,46
falls,25
false,42
false-bottomed,2
falsely,1
falsified,1
falsifying,1
faltering,1
famagusta,1
fame,12
familiar,59
families,90
family,375
famous,65
fan,15
fancy,12
fanfare,1
fans,33
fantail,1
fantastic,12
fantasy,13
far,400
far-ranging,1
fare,1
fares,1
farfrom,11
fargo,1
farid,2
farm,70
farmer,22
farmers,56
farming,22
farms,20
farmworkers,1
farr,4
farther,1
fascinating,17
fashion,47
fashionable,12
fast,78
fast-food,1
fast-lane,1
faster,30
fastest-growing,1
fat,46
fatah,6
fatal,18
fatalities,2
fate,25
father,249
fathers,13
fault,35
faults,1
fausch,1
favor,3
favorable,3
favored,5
favorite,2
favors,1
favour,24
favourable,15
favoured,13
favourite,48
faye,1
fayez,1
fbi,39
fear,97
feared,23
fearful,1
fearing,2
fears,35
feasibility,2
feat,1
feathers,3
feature,54
featured,13
features,83
feb,45
february,98
fed,22
federal,80
federally,2
federated,1
federation,23
federations,1
fee,34
feed,26
feedback,13
feeding,19
feel,271
feelers,1
feeling,133
feelings,57
feels,34
fees,33
feet,147
fein,3
feinstein,4
felipe,9
fell,114
felled,1
fellow,57
felony,3
felt,285
female,82
females,20
feminist,14
fence,19
fences,2
ferguson,11
fernando,2
ferraro,1
ferry,11
fertility,13
fertilizers,1
festival,32
fetch,12
fever,11
few,471
fewer,31
fiat,1
fibers,2
fibre,15
fiction,20
fictitious,1
field,152
fields,59
fierce,17
fiery,2
fifteen,54
fifth,36
fifth-,1
fifty,87
fig,75
fight,79
fighter-bombers,5
fighters,4
fighting,76
figment,1
figure,173
figures,121
file,56
filed,9
files,29
filing,3
filipes,1
fill,41
filled,54
filling,17
fillyaw,1
film,108
filmed,2
filming,1
films,35
filter,15
final,166
finally,134
finance,78
financed,1
finances,3
financial,179
financially,1
financier,1
financing,4
find,436
finding,72
findings,35
finds,31
fine,134
fined,11
fines,1
finest,18
finger,32
fingers,58
finish,48
finished,80
finishing,1
fink,2
finn,2
fire,165
firearm,1
firearms,1
firebombs,1
fired,31
firefighter,3
firefighters,11
fireplace,1
fires,14
fireworks,4
firing,7
firm,134
firmly,40
firms,75
first,1262
first-aid,1
first-class,1
first-degree,6
first-term,1
first-year,1
firstly,17
fiscal,21
fish,107
fisheries,1
fishermen,5
fishing,34
fist,1
fit,75
fitness,17
fitted,33
fitzwater,8
five,445
five-member,1
five-person,1
five-year,2
fix,13
fixed,64
fixed-income,1
flag,17
flagler,1
flags,2
flame,11
flames,15
flaming,1
flank,1
flared,1
flashing,1
flat,84
flatly,1
flats,19
flavour,15
fled,17
fledgling,1
flee,3
fleeing,2
flees,1
fleet,19
fleming,4
flesh,25
fletcher,3
flew,30
flexibility,21
flexible,26
flicker,1
flies,1
flight,58
flights,14
fling,1
flint,1
flipping,1
flirting,1
floating,1
flood,15
flooding,3
floor,121
floors,13
florida,21
flour,16
flourishing,1
flouted,1
flow,48
flower,22
flowers,57
flowing,1
flown,12
flu,1
fluctuate,1
fluid,15
flung,12
flunked,1
flurry,2
fly,30
flying,43
focus,60
focused,24
focuses,1
focusing,2
foerster,1
fog,10
foggy,3
fold,1
folk,21
folklorists,2
follow,100
followed,155
followers,10
following,276
follows,102
fond,12
fondness,3
food,215
foods,23
foodstuffs,2
fool,15
fooled,1
foolish,12
foot,73
foot-dragging,3
footage,2
football,67
footing,1
footwear,1
for,9379
forbidden,2
force,196
forced,89
forces,140
forcing,19
ford,23
fore,1
forearm,1
forecast,5
forecasters,1
foreclosure,1
forefathers,1
foregone,1
forehead,13
foreign,218
foreign-distributed,1
foreigner,1
foreigners,3
foremost,3
forensic,1
foreseeable,1
foreshadowing,1
forest,71
forests,20
forever,33
forewoman,1
forexample,239
forge,3
forged,3
forgery,1
forges,1
forget,62
forgive,14
forgone,1
forgot,16
forgotten,39
forinstance,74
form,348
formal,68
formally,24
format,21
formation,41
formed,72
former,228
formerly,23
formidable,11
forming,20
forms,117
formula,29
formulated,1
formulating,1
forsaken,1
fort,8
forth,16
forthcoming,18
forthright,1
fortnight,14
fortunate,14
fortunately,17
fortune,22
forty,66
forum,18
forward,161
forwards,13
foster,2
fought,36
fouled,1
found,545
foundation,41
foundations,14
founded,28
founder,15
foundering,2
founding,2
